audio_path,sentence
dataset/clips/common_voice_yo_36908869.mp3,Ẹ wo ọmọ Yorùbá tó kọ́kọ́ jà fún ẹ̀tọ́ àwọn aláwọ̀dúdú.
dataset/clips/common_voice_yo_36908870.mp3,Ọ̀pọ̀lọ́ ríbi tó tutù ba sí ni ọ̀rọ̀ àwọn obìnrin.
dataset/clips/common_voice_yo_36908873.mp3,Tàfá ni ó máa jẹ́ olórí àwọn jàǹdùkú nílùú Abẹ́òkúta tí ó bá yá.
dataset/clips/common_voice_yo_36908874.mp3,Èmi kọ́ lẹni tó n gbé àwọ̀ Fẹ́mi Adéṣínà wọ̀
dataset/clips/common_voice_yo_36908875.mp3,Túndé fẹ́ dá ìdíje tuntun kan sílẹ̀ fún àwọn ará àdúgbò.
dataset/clips/common_voice_yo_36908891.mp3,Ààrẹ Nàíjíríà ti yíwà padà sí rere.
dataset/clips/common_voice_yo_36908892.mp3,Ọwọ́ ìjọba ìpínlẹ̀ Ọ̀yọ́ tẹ àwọn mẹ́jọ kan tó lòdì sófin.
dataset/clips/common_voice_yo_36908893.mp3,Àwọn aṣòfin ti kéde ìdí tí ọkùnrin kan fi lu ará rẹ ní gbànjo
dataset/clips/common_voice_yo_36908894.mp3,Ilé iṣẹ́ ìròyìn kan ní Ìbàdàn ni wọ́n ń pà ní Gbohùngbohùn
dataset/clips/common_voice_yo_36908895.mp3,Bùhárí àti àwọn ọ̀rẹ́ ẹ̀ ti jí gbogbo owó ìlú tán.
dataset/clips/common_voice_yo_36887531.mp3,Àwọn ẹgbẹ́ òṣèlú kan pinnu láti yọ olórí wọn.
dataset/clips/common_voice_yo_36887532.mp3,Arákùnrin kan sọ ìdí tí òun fi fi ipá bá ọmọ ọdún méje lòpọ̀.
dataset/clips/common_voice_yo_36887533.mp3,Ebi ló máa kọ́ wèrè Akíntúndé lọ́gbọ́n kó tó lọ ilé ẹ̀
dataset/clips/common_voice_yo_36887534.mp3,Ìyá ìyàwó gómìnà ìpínlẹ̀ Ọ̀yọ́ tẹ́lẹ̀rí jáde láyé.
dataset/clips/common_voice_yo_36887535.mp3,Màmá tó bí ìyá Ọọ̀ni ilé Ifẹ̀ fi ile aye sílẹ̀ lánàá.
dataset/clips/common_voice_yo_36887536.mp3,"Àwọn agbébọn mẹ́ta ni àwọn akẹ́kọ̀ọ́ gbámú, wọ́n sì lù wọ́n"
dataset/clips/common_voice_yo_36887537.mp3,Àwọn ǹkan tí aláṣẹ ilé ẹ̀kọ́ lè ṣé rèé láti fí dẹkùn ìṣẹlẹ akẹ́kọ̀ọ́.
dataset/clips/common_voice_yo_36887538.mp3,Ènìyàn mẹ́jọ jónà ráúráú nínú ìjàmbá ọkọ̀ ní Ọ̀yọ́.
dataset/clips/common_voice_yo_36887539.mp3,Ọwọ́ tẹ Fúlàní méjì ṣùgbọ́n wọn na pápá bora.
dataset/clips/common_voice_yo_36889462.mp3,Ìjìyà ti wà fún ilé ìfowópamọ́ tó bá ṣí ní àyájọ́ ọjọ́ òmìnira.
dataset/clips/common_voice_yo_36889463.mp3,Ọkùnrin kan fi sísọ́ọ̀sì gún aya rẹ̀ pa.
dataset/clips/common_voice_yo_36889464.mp3,Ẹgbẹ́ ọmọ Odùduwà yóò ṣe ìwọ́de lásìkọ̀ ìtúnu ààwẹ̀
dataset/clips/common_voice_yo_36889465.mp3,Tẹ́ní Ọwọ́ ṣàlàyé ìdí tó fí padà yọ àwòrán Òrìṣàbùnmi.
dataset/clips/common_voice_yo_36908327.mp3,Àmọ̀tẹ́kùn Òndó mú àwọn afurasí tó já wọ oko olóko.
dataset/clips/common_voice_yo_36908328.mp3,Aráàlú fa ìbínú yọ lórí ọ̀rọ̀ tí ààrẹ sọ níbi àyẹyẹ òmìnira.
dataset/clips/common_voice_yo_36908330.mp3,Kí ló dé tí ajá fi ń jùrù lójú oorun?
dataset/clips/common_voice_yo_36908331.mp3,Ìpílẹ̀ Èkó ti fi òfin ìgbésẹ̀ oyún ṣíṣẹ́ sílẹ̀.
dataset/clips/common_voice_yo_36908547.mp3,Dayọ̀ ní Ọlá fi ìfẹ́ hàn lásìkò táwọn ìjọ Ọlọ́run gbógun tì òun.
dataset/clips/common_voice_yo_36908548.mp3,Ààrẹ tẹ́lẹ̀ rí ni Àjàní Rẹ̀mí.
dataset/clips/common_voice_yo_36908549.mp3,Mo ti jáde nilé Bájọwà nítorípé ẹ̀fọn ń jẹ mí púpọ̀ níbẹ̀.
dataset/clips/common_voice_yo_36908554.mp3,Ó dára kí àwọn àfẹ̀sọ́nà ṣe àyẹ̀wò ẹje kí wọn tó fẹ́ra wọn.
dataset/clips/common_voice_yo_36908586.mp3,Ẹgbẹ́ àwọn awakọ̀ àti ẹgbẹ́ òǹtàjà epo aládani ti wọ́gilé ìyanṣẹlódì wọn
dataset/clips/common_voice_yo_36908587.mp3,Àwọn olórí àwọn òṣìṣẹ́ fún ààrẹ Nàìjíríà ti sálọ.
dataset/clips/common_voice_yo_36913813.mp3,Ajínigbé ti pa èèyàn mẹ́wàá láàrìn oṣù mẹ́ta.
dataset/clips/common_voice_yo_36913814.mp3,Ìyàwó àti ọkọ ni wọ́n pè wá sí ìdíje onípòjipò yìí
dataset/clips/common_voice_yo_36913815.mp3,Àwọn ìjọba Nàíjíríà kò fẹ́ ìyapa ẹ̀yà kankan.
dataset/clips/common_voice_yo_36913816.mp3,Amòfin ní pé kò sí ohun tí ó fi jẹ̀bi.
dataset/clips/common_voice_yo_36913830.mp3,Iléèwé ni wọ́n ti kọ́kọ́ pàdé ara wọn kí wọ́n tó fẹ́ ara wọn
dataset/clips/common_voice_yo_36913831.mp3,Ṣayọ̀ kú níbi tí ó ti lọ ṣéyún pẹ̀lú àfẹ́sọ́nà rẹ̀.
dataset/clips/common_voice_yo_36913832.mp3,Kìí ṣe nǹkan ìtìjú pé èmi nìkan ni mò ń gbọ́ bùkátà ilé wa.
dataset/clips/common_voice_yo_36913833.mp3,Adé sun ilé Àdìsá lálé àná mọ́júmọ́ àárọ̀ yìí.
dataset/clips/common_voice_yo_36913834.mp3,Èèyàn mẹ́rin ló kú nínú ìjàm̀bá mìíràn tó ṣèlẹ̀.
dataset/clips/common_voice_yo_36927904.mp3,Yíya nǹkan sára kò dí jíjẹ ọba lọ́wọ́.
dataset/clips/common_voice_yo_36927905.mp3,Ṣé Yọ̀mí Fákúnlé ti rí ìfẹ́ míràn lọ́dọ̀ ọmọbìnrin òyìnbó ni?
dataset/clips/common_voice_yo_36927906.mp3,Toyọ̀sí Adésànyà ló sọ òkò ọ̀rọ̀ sí àwọn tó ń pèé níjà
dataset/clips/common_voice_yo_36927907.mp3,Àìsàn tó ń ṣe Bàbá Wándé ti gbóná ju bó ṣe yẹ lọ
dataset/clips/common_voice_yo_36927917.mp3,Wọ́n ní ká má fi ẹ̀hónú hàn ju bó ṣe yẹ lọ nílé ìsìn
dataset/clips/common_voice_yo_36927919.mp3,Ìṣọ̀lá ti ṣàfihàn àwọn ìyàwó rè tọ́ jẹ́ igi lẹ́yìn ọgbà fún-un.
dataset/clips/common_voice_yo_36927920.mp3,Ọlájídé ni ọlọ́wọ́ idán àkọ́kọ́ nílẹ̀ Áfíríkà tó dárajù
dataset/clips/common_voice_yo_36927921.mp3,Bàbá Sàlá àti Adé Afọláyan máa ń ṣe eré papọ̀ láyé àtijọ́
dataset/clips/common_voice_yo_36855125.mp3,Láti ọdún méjì sẹ́yìn ni a ti ń bá àwọn ìwà ìbàjẹ́ yìí fínra.
dataset/clips/common_voice_yo_36855126.mp3,Ó dára kí Orílẹ̀èdè Naijiria wa ní ìṣọ̀kan.
dataset/clips/common_voice_yo_36855127.mp3,Ẹ di etí yín sí àwọn tó fẹ́ tajà ìròyìn lórí ayélujára.
dataset/clips/common_voice_yo_36855128.mp3,A ṣì lè jèbùrẹ́ lórí ọ̀rọ̀ Ìgbòho tí wọ́n bá kàn sí wa.
dataset/clips/common_voice_yo_36855129.mp3,Ìdìbò abẹ́lé tó ń lọ lọ́wọ́ ni a ó fi mọ gómìnà tuntun.
dataset/clips/common_voice_yo_36855150.mp3,Adé àti ìyàwó rẹ̀ náà lọ sí ibi ìkómọ Fọláṣadé.
dataset/clips/common_voice_yo_36855151.mp3,Ìjọba kò fún wa ní ìsimi ní orilẹ-èdè yìí.
dataset/clips/common_voice_yo_36855152.mp3,Ilé-iṣẹ́ ìkówópamó kan ti ṣèlérí ààbò fún àwon oníbàárà wọn.
dataset/clips/common_voice_yo_36855156.mp3,Ìgbéraga ni ń ṣíwájú ìparun.
dataset/clips/common_voice_yo_36855159.mp3,Ìjọba ìbílẹ̀ mẹ́ta yìí ní yóò sọ ẹni tí yóò jáwé olúbori.
dataset/clips/common_voice_yo_36885983.mp3,Májèlé ní àwọn obìnrin tí ó maa ń ti ọmọ sí ọkùnrin lọ́rùn jẹ́.
dataset/clips/common_voice_yo_36885984.mp3,Odùduwà sọ pé Fẹ́mi Fálànà ní ọ̀nà láti pọ́n àwọn ará ìlú lé
dataset/clips/common_voice_yo_36885985.mp3,Ní ìlú Ìbàdàn ni awọn ẹgbẹ́ ogùnolóró ti má ń ṣe ìpàdé.
dataset/clips/common_voice_yo_36886032.mp3,"Àkàndá ẹ̀dá ni Bàbá Omíyalé, mi ò rí irú ẹni bẹ́è rí."
dataset/clips/common_voice_yo_36886033.mp3,Ẹgbẹ́ wa fún iléeṣẹ́ wọn ní ọjọ́ kan láti dá owó náà padà.
dataset/clips/common_voice_yo_36886034.mp3,Ìjọba gbé òṣùbà fún àtìlẹyìn aráàlú lásìkò yìí
dataset/clips/common_voice_yo_36886035.mp3,Ọlọ́pàá kan ní Iléṣà sọ pé òun fẹ́ lo ẹ̀ṣìn láti bá wọn sọ̀rọ̀
dataset/clips/common_voice_yo_36886042.mp3,Ẹgbẹ́ onígbàgbọ́ ti kéde kónílé-ó-gbélé ọ̀sẹ̀ kan lọ́jọ́ ìsinmi
dataset/clips/common_voice_yo_36886043.mp3,Gàní ní kò dín ní bílíọ̀nù mẹ́ta tí àwọn ọmọ ilẹ̀ Yorùbá ti san
dataset/clips/common_voice_yo_36886044.mp3,Ànọ́bì kò ṣe àjọ̀dún nígbà àyé rẹ̀ àmọ́ kò sí ẹ̀sẹ̀ níbẹ̀.
dataset/clips/common_voice_yo_36886045.mp3,Ìyábọ̀ Òjó yóò jíròrò pẹ̀lú ẹgbẹ́ òṣìṣẹ́ tíátà lẹ́ẹ̀kansíi
dataset/clips/common_voice_yo_36886081.mp3,Ọmọ ọba Adédọja ni ó gba àmì ẹ̀yẹ arẹwà obìnrin ní Ọ̀yọ́.
dataset/clips/common_voice_yo_36886082.mp3,Àwọn aṣewádìí ti fi èsì ìwádìí wọn tó ìjọba létí láti tọrọ ìrànwọ́.
dataset/clips/common_voice_yo_36886083.mp3,Bùkọ́lá ní kò sí ìrànwọ́ lẹ́yìn ẹ̀kọ́ girama.
dataset/clips/common_voice_yo_36886084.mp3,Ìfẹ́dayọ̀ Ọlárìndé ní òun yóò fi ìfẹ́ hàn lásìkò ààwẹ̀
dataset/clips/common_voice_yo_36886085.mp3,Wo ọ̀rọ̀ kékeré tó dá awuyewuye sílẹ láàárìn àwọn àgbàlagbà.
dataset/clips/common_voice_yo_36886086.mp3,Kò yẹ kí gbogbo oun tí mo bá ẹ sọ tún jáde síta
dataset/clips/common_voice_yo_36886087.mp3,Ìbànújẹ́ ó tóbi tàbí kéré ò ní jẹ́ ti tí wa.
dataset/clips/common_voice_yo_36886088.mp3,Ọmọ odó làwọn agbébọn fi fọ́ ìlẹ̀kùn wọlé.
dataset/clips/common_voice_yo_36886089.mp3,Ìyábọ̀ fèsì fún Adébáyọ̀ nípa ọ̀rọ̀ rírùn tí gbogbo wọn ń sọ
dataset/clips/common_voice_yo_36886091.mp3,Kò pé tí bàbá yín lọ ìlú òyìnbó ni ó mú ìyá yín sọ́dọ̀.
dataset/clips/common_voice_yo_36886093.mp3,Ààrùn yìí ti di èyí tí yóò máa bá ọmọnìyàn gbé láéláé.
dataset/clips/common_voice_yo_36886094.mp3,Akọ́mọlédè àti Àṣà Yorùbá gbé oríkì yẹ̀wò.
dataset/clips/common_voice_yo_36886095.mp3,Ọ̀gá ọlọ́pàá pàṣẹ pé kí Kọmísọ́nnà Ọ̀yọ́ mú Ìgbòho.
dataset/clips/common_voice_yo_36886096.mp3,"Àṣeyọrí ti jẹ́ tèmi nínú ìlú tí mo ṣẹ̀ṣẹ̀ dé sí, àmín."
dataset/clips/common_voice_yo_36886097.mp3,Fáyẹmí ní kí ìjọba má báwọn jàndùkù ajínigbé sọ̀rọ̀.
dataset/clips/common_voice_yo_36886098.mp3,Kòsí ìtọ́jú kan kan tí wón fún Àlàó ní ilé ìwòsàn náà.
dataset/clips/common_voice_yo_36886099.mp3,Ọ̀gá àgbà dín wákàtí iṣẹ́ ọlọ́pàá kù nítorí wàhálà tó ń lọ ní ìgboro.
dataset/clips/common_voice_yo_36886106.mp3,Ojú ti àwọn ọ̀daràn náà ní ilé ẹjọ́ nígbàtí àṣírí tú.
dataset/clips/common_voice_yo_36886107.mp3,Aàrẹ ìlú Àgànyìn ti di aàrẹ ẹgbẹ́ ìṣọ̀kan ilẹ̀ adúláwọ̀ tuntun.
dataset/clips/common_voice_yo_36886108.mp3,Ìjọba ní kọ́ bí Sẹ́nétọ̀ Abíọ́lá nípa ètò ìṣúná owó Nàìjíríà.
dataset/clips/common_voice_yo_36886109.mp3,Gbogbo dúkìá Gómìnà àná náà ló jẹ́ wúrà.
dataset/clips/common_voice_yo_36886110.mp3,Yọmí Àlíyù ní àwọn ti parí ìlànà tó yẹ́ fún ìgbélárugẹ àṣà àti èdè
dataset/clips/common_voice_yo_36891691.mp3,Mo ti pe Kúnlé fún ìpàdé pàtàkì kan nítorí òsùnwọ̀n ìjọba.
dataset/clips/common_voice_yo_36891692.mp3,Èmi kọ́ ni mo rán àwọn alátẹnujẹ olóṣèlú níṣẹ́ lati lọ ibẹ̀
dataset/clips/common_voice_yo_36891693.mp3,Ọkan lára àwọn ọmọ ẹgbẹ́ òṣère tíátà ni Bàbá Sùwé jẹ́
dataset/clips/common_voice_yo_36891694.mp3,Lékè síwájú wa lọ sí ibi ìwọ́de Yorùbá.
dataset/clips/common_voice_yo_36891697.mp3,Gòmínà Adérọ̀gbà ti lọ sí ìlú Àbújá fún ìpàdé.
dataset/clips/common_voice_yo_36891698.mp3,Gàní pariwo mọ́ àwọn oníròyìn náà.
dataset/clips/common_voice_yo_36891700.mp3,Àwùjọ Yorùbá jẹ́ orísun àwọn ọlọpọlọ pipe ninu gbogbo iṣẹ́.
dataset/clips/common_voice_yo_36891702.mp3,Ariwo ni wọ́n máa ń fi orin pa ní àdúgbò tí mò ń gbé.
dataset/clips/common_voice_yo_36891704.mp3,Ọmọ Oòduà àti Babátúndé Gbàdàmọ́sí ti fara mọ ìpè ìjọba
dataset/clips/common_voice_yo_36891705.mp3,Irú olóògbé yìí ò wọ́pọ̀ mọ́ nínú àwọn olóṣèlú.
dataset/clips/common_voice_yo_36891706.mp3,Ojú àwọn afurasí ọ̀daràn náà nìyí o
dataset/clips/common_voice_yo_36891707.mp3,Àlàyé rèé nípa ohun tí a ń sọ lẹ́ẹ̀kan nípa kòkòrò àrùn yẹn
dataset/clips/common_voice_yo_36891708.mp3,Ọ̀pọ̀lọpọ̀ Obìnrin ló ti di ìdàkudà báyìí.
dataset/clips/common_voice_yo_36891710.mp3,Ìjọba ti buwọ́lu lílo hijab láwọn iléèwé ní ìpínlẹ̀ Osun.
dataset/clips/common_voice_yo_36891711.mp3,Àwọn ọmọ Nàíjíríà banújẹ́ lórí ikú tó pa Ààrẹ wọn.
dataset/clips/common_voice_yo_36891712.mp3,Fálànà ní ọ̀fẹ́ ni òun yóò kọ́ fásítì sí ìlú Ààrẹ Bùhárí.
dataset/clips/common_voice_yo_36891713.mp3,Fẹ́mi náà dá sí èdè àìyedè tó ń wáyé nínú ẹgbẹ́.
dataset/clips/common_voice_yo_36891715.mp3,Oyin tó jẹ́ olóri àwọn onítíátà lóbìnrin ti kìlọ̀ àwọn obìnrin.
dataset/clips/common_voice_yo_36891716.mp3,"Ayẹyẹ òmìnira ti bẹ̀rẹ̀ ní àná, mo sì ti ra aṣọ ayẹyẹ mi."
dataset/clips/common_voice_yo_36891717.mp3,Orílẹ̀ èdè adúláwọ̀ mẹ́tàlá ló máa ń sọ èdè Yorùbá
dataset/clips/common_voice_yo_36891718.mp3,Gbajúmọ̀ àlùfáà kan ni Pásítọ̀ tó bímọ méjì ní Abẹ́òkuta
dataset/clips/common_voice_yo_36891719.mp3,Ọpọ̀lọpọ̀ Obìnrin ni inú wọn kún fún ìbànújẹ lásìkò yìí
dataset/clips/common_voice_yo_36891720.mp3,Ààrẹ ti fọwọ́si pé kí wọ́n bùnkún owó oṣù àwọn òṣìṣẹ́ ìjọba.
dataset/clips/common_voice_yo_36891721.mp3,Ìyábọ̀ Adégbìtẹ́ ṣílé tuntun sí ìlú Àbújá.
dataset/clips/common_voice_yo_36891724.mp3,Èmi tí mò ń tọrọ ilé gbé ní London ti di onílé méjì.
dataset/clips/common_voice_yo_36891726.mp3,Olúṣẹ́gun Ọbásanjọ́ àti Babátúndé ṣe ìpaàdé pẹ̀lú ìyàwó mi
dataset/clips/common_voice_yo_36891736.mp3,Àdìsá jẹ̀bi gbogbo àwọn ẹ̀sùn tí wón fi kàn án.
dataset/clips/common_voice_yo_36891737.mp3,Ṣọlá ní Adé ń ràgà bo àwọn ẹ̀yà rẹ̀.
dataset/clips/common_voice_yo_36891738.mp3,Làásìgbò bẹ́ sílẹ̀ lẹ́bàá Ògbómọ̀ṣọ́ nítorí màálù tó pa bàbá oníkòkó
dataset/clips/common_voice_yo_36891744.mp3,Àwọn aráàlú kan fara mọ́ ṣíse àbẹ́rẹ́ àjẹsára.
dataset/clips/common_voice_yo_36891745.mp3,Bùhárí kọ́ ló ń darí wa ní ipò òṣèlú nílẹ̀ Nàìjíríà.
dataset/clips/common_voice_yo_36891746.mp3,Akíntóyè ti san owó ìtanràn tí ìjọba ní kó san.
dataset/clips/common_voice_yo_36891748.mp3,Kíni àwọn nǹkan tí kò hàn nípa arákùnrin tí ọlọ̀pàá tì mọ́lé?
dataset/clips/common_voice_yo_36891754.mp3,Ṣé óúnjẹ tí wọ́n fẹ́ fi ṣe òde wọn ti jiná.
dataset/clips/common_voice_yo_36891755.mp3,Àṣírí àwọn tó ń ta ẹ̀yà ara tú ní Ìbàdàn.
dataset/clips/common_voice_yo_36891756.mp3,Táyọ̀ Táíwò tí àwọn ènìyàn ń fún ní owó ní ìjẹta ti kú
dataset/clips/common_voice_yo_36891757.mp3,Àwọn Fúlàní ajínigbé kọ́kọ́ bèèrè owó púpọ̀ lọ́wọ́ àwọn ọmọdé
dataset/clips/common_voice_yo_36891758.mp3,"Ọmọ olóògbé ni orúkọ ẹ̀ ń jẹ́ Adétúnjí Ẹlẹ́wà, ọmọkùnrin."
dataset/clips/common_voice_yo_36891770.mp3,"Tutù kò fẹ́ da olólùfẹ́ rẹ̀ láàmú, nitorínáà, mo bẹ̀ẹ́."
dataset/clips/common_voice_yo_36891771.mp3,Ìjọba sọ pé kí wọ́n ka gbogbo ẹranko igbó àti ẹja inú omi
dataset/clips/common_voice_yo_36891772.mp3,Àwọn òbí ń fi ìpaya kó akẹ́kọ̀ọ́ kúrò nílé ẹ̀kọ́ ní Ìbàràpá.
dataset/clips/common_voice_yo_36891773.mp3,Ọ̀ọ̀ni Ògúnwúsì ṣàlàyé ìpayà tó gbòde lórí yíyọ tí wọn yọ Ṣínà.
dataset/clips/common_voice_yo_36891780.mp3,Ọmọ ẹgbẹ́ òkùnkùn mẹ́ta di èrò àtìmọ́lé nitorí ìwà ọwọ́ wọn.
dataset/clips/common_voice_yo_36891781.mp3,Abílékọ náà sọ pé òun ò leè pín ọkọ òun pẹ̀lú ẹnikẹ́ni.
dataset/clips/common_voice_yo_36891782.mp3,Fúnmi ti bẹ̀rẹ̀ ìtọ́jú ní ilé-ìwòsàn ìjọba.
dataset/clips/common_voice_yo_36891783.mp3,Ajínigbé ń bèèrè owó ìtúsílẹ̀ lọ́wọ́ wa.
dataset/clips/common_voice_yo_36891784.mp3,Ọmọ ìgboro méje tó ń jó tà ló ti di aláṣeyọrí báyìí
dataset/clips/common_voice_yo_36891788.mp3,Bùkọ́lá ní ìjọba ò sanwó fáwọn ajínigbé.
dataset/clips/common_voice_yo_36885897.mp3,Àṣìṣe púpọ̀ ni mo ṣe nípa ìbò ìjọba ìbílẹ̀ Lágelú
dataset/clips/common_voice_yo_36885898.mp3,Ebi ti ń pa gbogbo àwọn ọmọ tó ń gbé ní Ilé Ifẹ̀
dataset/clips/common_voice_yo_36885899.mp3,Àyìnlá sọ ẹni tó dá orin Fújì sílẹ̀ gan an ní Nàiìjíríà.
dataset/clips/common_voice_yo_36885900.mp3,Dèjì ti ìlú Àkúrẹ́ sọ pé àṣẹ yíì wáyé nítorí àjọ̀dún ìṣẹ̀mbáyé.
dataset/clips/common_voice_yo_36885912.mp3,Ìjọba Nàíjíríà kéde ọ̀nà láti pèsè ọ̀pọ̀ oúnjẹ láàrín ìlú.
dataset/clips/common_voice_yo_36885913.mp3,Àwọn olóṣèlú ti wá kí ọba kú àṣẹ̀yìndè ìyá rẹ̀.
dataset/clips/common_voice_yo_36885914.mp3,Ọ̀jọ̀gbọ́n Bánjí Akíntóyè ti ààrẹ fásitì ìlú Èkó.
dataset/clips/common_voice_yo_36885915.mp3,Ìtàn Mánigbàgbé ni ikú aláàfin Ọ̀yọ́.
dataset/clips/common_voice_yo_36885916.mp3,Ọba Yorùbá ní àwọn ọmọ Yorùbá tí ń kúrò ní Nàìjíríà.
dataset/clips/common_voice_yo_36888768.mp3,Àwọn ẹgbẹ́ òṣèlú méjì ṣe ara wọn léṣe nínú ìdìbọ̀ tó kọjá.
dataset/clips/common_voice_yo_36888769.mp3,"Ikọ̀ Gómìnà Ọ̀wọ̀, Ṣayọ̀ kàgbákò ìjàmbá ọkọ̀ lójú pópó."
dataset/clips/common_voice_yo_36892201.mp3,Ààrẹ ẹgbẹ́ Emèrè ní àwọn ti wà tipẹ́.
dataset/clips/common_voice_yo_36892202.mp3,Obìnrin òyìnbó kan tó gbé ní Òṣogbo ni orúkọ ẹ̀ ń jẹ́ Àdùnní.
dataset/clips/common_voice_yo_36892203.mp3,"Asẹ́yìn ti ìlú Ìsẹ́yìn ti di olóògbé báyìí, a ń ṣe ìdárò ẹ̀."
dataset/clips/common_voice_yo_36892205.mp3,Àwọn olùfẹ̀hónúhàn bọ́ra sí ìhòhò lórí pápá.
dataset/clips/common_voice_yo_36892219.mp3,Agbófinró nílò àtìlẹ́yìn ìjọba láti rí iṣẹ́ wọn ṣe lọ́nà tó bójú mu.
dataset/clips/common_voice_yo_36892220.mp3,Ọ̀pọ̀lọpọ̀ àwọn olùgbé ló ti ń sá fì ìlú wọn sílẹ̀
dataset/clips/common_voice_yo_36892222.mp3,Motúnráyọ̀ ti lọ bá àwọn ọmọ kíláàsì rẹ̀ sọ̀rọ̀ nítorí ariwo wọn
dataset/clips/common_voice_yo_36892223.mp3,Wọn gbà pé àwọn ìbejì ni òrìṣà tí wọ́n.
dataset/clips/common_voice_yo_36892248.mp3,Àwọn arìnrìn àjò tó wá láti òkè òkun ti pọ̀ jù ní Nàìjíríà.
dataset/clips/common_voice_yo_36892249.mp3,Àkàó ní òun ṣetán láti lo gbogbo ayé mi tókù lẹ́wọ̀n.
dataset/clips/common_voice_yo_36892252.mp3,Wọ́n fi ẹ̀sùn ìgbésùnmọ̀mí kan olùrànlọ́wọ́ Ìgbòho méjì
dataset/clips/common_voice_yo_36892256.mp3,Oríṣiríṣi ilé ẹ̀kọ́ gíga ló wà ní ìpínlẹ̀ Èkó.
dataset/clips/common_voice_yo_36892277.mp3,Èló ni owó ìtanràn tí Tẹlifísàn gbà lọ́wọ́ àwọn arúfin ìlú?
dataset/clips/common_voice_yo_36892278.mp3,Olùdarí ìgbìmọ̀ ìgbẹ́jọ́ Ìgbòho ti kéde ìgbésẹ̀ ìjọba Ifẹ̀
dataset/clips/common_voice_yo_36892279.mp3,Wọ́n ti pa eégún sí ẹ̀yìn Àyìndẹ́ rí.
